timestamp,mod_temp,power,irradiance
2014-01-20 12:30:00,28.7027043,533.492676,30.7855816
2014-01-20 12:45:00,28.1753488,507.8220519999999,30.8680775
2014-01-20 13:00:00,27.5070064,472.417328,31.0618748
2014-01-20 13:15:00,26.893030100000004,438.857086,30.9440105
2014-01-20 13:30:00,25.8620357,394.552002,30.6934899
2014-01-20 13:45:00,25.031974,355.418945,30.974329
2014-01-20 14:00:00,23.9549459,312.442535,30.953437800000003
2014-01-20 14:15:00,22.7763714,262.056213,31.7918534
2014-01-20 14:30:00,21.5450479,207.90683,32.8637184
2014-01-20 14:45:00,20.4552399,150.929169,34.9549362
2014-01-20 15:00:00,19.1338212,97.3468018,37.6790734
2014-01-20 15:15:00,17.732596100000002,55.4662247,39.0674783
2014-01-20 15:30:00,16.409409699999998,25.7563972,40.328824700000006
2014-01-20 15:45:00,15.5349204,5.08427715,42.5854896
2014-01-20 16:00:00,15.1413011,0.0,47.75740820000001
2014-01-21 11:00:00,30.9168802,701.588135,11.2961258
2014-01-21 11:15:00,28.9314429,657.511353,10.436054
2014-01-21 11:30:00,28.7495942,607.4082639999999,10.0606516
2014-01-21 11:45:00,25.3769036,398.459442,9.31613961
2014-01-21 12:00:00,24.3456135,554.086731,8.71749936
2014-01-21 12:15:00,24.7762964,359.97168,8.95420179
2014-01-21 12:30:00,24.6116306,455.161713,11.4869623
2014-01-21 12:45:00,22.8448307,289.928589,11.8640137
2014-01-21 13:00:00,21.5994296,356.92242400000003,10.768078
2014-01-21 13:15:00,23.2709313,396.004761,9.68369064
2014-01-21 13:30:00,20.7203869,134.033936,8.7888895
2014-01-21 13:45:00,17.433039,38.4283218,7.32091789
2014-01-21 14:00:00,15.7588318,20.2145729,10.4839102
2014-01-21 14:15:00,14.2146747,43.5850029,13.5035671
2014-01-21 14:30:00,14.276478,73.6712952,15.904224
2014-01-21 14:45:00,14.4373935,34.1960831,14.3506737
2014-01-21 15:00:00,14.6595708,15.1154947,13.1349571
2014-01-21 15:15:00,14.6939719,13.4735184,12.233832199999998
2014-01-21 15:30:00,14.6496179,11.4917936,11.9364845
2014-01-21 15:45:00,14.2688032,0.0,12.0737701
2014-01-21 16:00:00,13.2007719,0.0,12.0060921
2014-01-22 11:00:00,22.233544,424.033234,7.78453598
2014-01-22 11:15:00,19.7143149,314.857147,3.6937295
2014-01-22 11:30:00,20.6108849,566.621521,3.80011709
2014-01-22 11:45:00,21.4158924,544.565796,1.57626303
2014-01-22 12:00:00,19.8687082,234.950958,0.0595282674
2014-01-22 12:15:00,17.5859549,261.303406,2.56395798
2014-01-22 12:30:00,18.004269600000004,274.36584500000004,2.56146679
2014-01-22 12:45:00,18.4666822,259.416534,2.85743008
2014-01-22 13:00:00,20.8001245,622.674744,1.3421442
2014-01-22 13:15:00,18.5804534,420.4591980000001,5.42241631
2014-01-22 13:30:00,19.2338865,456.753754,2.37780666
2014-01-22 13:45:00,21.4534171,412.036865,0.0
2014-01-22 14:00:00,18.2497495,151.237305,1.24739103
2014-01-22 14:15:00,17.1567388,129.556442,3.72373428
2014-01-22 14:30:00,15.914602800000004,155.396927,3.31221466
2014-01-22 14:45:00,16.352807300000002,218.85954300000003,2.89068623
2014-01-22 15:00:00,16.6264632,140.342194,3.34040451
2014-01-22 15:15:00,15.2948862,69.52833559999999,3.19181385
2014-01-22 15:30:00,14.0843581,21.1703129,4.93952713
2014-01-22 15:45:00,13.8283887,9.36173439,8.58504334
2014-01-22 16:00:00,13.3088614,0.0,12.468803
2014-01-23 11:00:00,27.5527566,708.880371,2.20532303
2014-01-23 11:15:00,26.9663502,672.539185,1.36053343
2014-01-23 11:30:00,25.8573723,665.3292240000001,0.0
2014-01-23 11:45:00,25.4653942,669.495605,0.0
2014-01-23 12:00:00,25.4642754,653.893311,0.0
